k_index,t_index,source_x_index,k,t,analytic_re,analytic_im,qtt_re,qtt_im,abs_error
3,47,35,-1.4765625000000002,0.7301587301587301,0.0000000000000000,0.0000000000000000,-0.0000000000000003,0.0000000000000004,0.0000000000000004
3,48,35,-1.4765625000000002,0.7460317460317460,0.0000000000000000,0.0000000000000000,-0.0000000000000001,0.0000000000000007,0.0000000000000007
3,49,35,-1.4765625000000002,0.7619047619047619,-0.0000000000000000,0.0000000000000000,0.0000000000000003,0.0000000000000009,0.0000000000000010
3,50,35,-1.4765625000000002,0.7777777777777777,-0.0000000000000000,0.0000000000000000,-0.0000000000000001,0.0000000000000006,0.0000000000000006
3,51,35,-1.4765625000000002,0.7936507936507936,-0.0000000000000000,0.0000000000000000,-0.0000000000000001,0.0000000000000004,0.0000000000000004
3,52,35,-1.4765625000000002,0.8095238095238095,-0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000004,0.0000000000000004
3,53,35,-1.4765625000000002,0.8253968253968254,-0.0000000000000000,0.0000000000000000,0.0000000000000006,-0.0000000000000005,0.0000000000000008
3,54,35,-1.4765625000000002,0.8412698412698412,-0.0000000000000000,0.0000000000000000,0.0000000000000004,-0.0000000000000004,0.0000000000000005
3,55,35,-1.4765625000000002,0.8571428571428571,-0.0000000000000000,0.0000000000000000,0.0000000000000005,-0.0000000000000003,0.0000000000000006
3,56,35,-1.4765625000000002,0.8730158730158730,-0.0000000000000000,0.0000000000000000,0.0000000000000004,-0.0000000000000007,0.0000000000000008
3,57,35,-1.4765625000000002,0.8888888888888888,-0.0000000000000000,0.0000000000000000,0.0000000000000001,-0.0000000000000014,0.0000000000000014
3,58,35,-1.4765625000000002,0.9047619047619047,-0.0000000000000000,0.0000000000000000,-0.0000000000000002,-0.0000000000000004,0.0000000000000004
3,59,35,-1.4765625000000002,0.9206349206349206,0.0000000000000000,0.0000000000000000,-0.0000000000000005,0.0000000000000004,0.0000000000000007
3,60,35,-1.4765625000000002,0.9365079365079365,0.0000000000000000,0.0000000000000000,-0.0000000000000010,0.0000000000000007,0.0000000000000012
3,61,35,-1.4765625000000002,0.9523809523809523,0.0000000000000000,0.0000000000000000,-0.0000000000000007,-0.0000000000000004,0.0000000000000008
3,62,35,-1.4765625000000002,0.9682539682539681,0.0000000000000000,0.0000000000000000,-0.0000000000000004,-0.0000000000000001,0.0000000000000004
3,63,35,-1.4765625000000002,0.9841269841269841,0.0000000000000000,0.0000000000000000,-0.0000000000000005,0.0000000000000001,0.0000000000000005
